variable,PPL,Practice_Name,Enrollees
Chr.Neurological.Dis,202101,"ERNESTO J.F. GRAHAM, MD",
Chr.Neurological.Dis,202101,FAYETTEVILLE CHILDREN'S CLINIC,
Chr.Neurological.Dis,202101,HEALTH PAVILION NORTH,
Chr.Neurological.Dis,202101,HOKE PRIMARY CARE,
Chr.Neurological.Dis,202101,HOPE MILLS FAMILY CARE,
Chr.Neurological.Dis,202101,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,
Chr.Neurological.Dis,202101,JONES CENTER FOR WOMEN'S HEALTH,
Chr.Neurological.Dis,202101,KIDZCARE PEDIATRICS AT ALL AMERICAN,
Chr.Neurological.Dis,202101,KIDZCARE PEDIATRICS AT CAPE FEAR,
Chr.Neurological.Dis,202101,KIDZCARE PEDIATRICS AT HOPE MILLS,
Chr.Neurological.Dis,202101,KIDZCARE PEDIATRICS AT NORTHSIDE,
Chr.Neurological.Dis,202101,KIDZCARE PEDIATRICS AT SPRING LAKE,
Chr.Neurological.Dis,202101,KIDZCARE PEDIATRICS AT YADKIN,
Chr.Neurological.Dis,202101,LEGACY PEDIATRICS,
Chr.Neurological.Dis,202101,RAINBOW PEDIATRICS OF FAYETTEVILLE,
Chr.Neurological.Dis,202101,RAINBOW PEDIATRICS OF HOPE MILLS,
Chr.Neurological.Dis,202101,RAPHA PRIMARY CARE OF FAYETTEVILLE,
Chr.Neurological.Dis,202101,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,
Chr.Neurological.Dis,202101,SOUTHERN REGIONAL AHEC,
Chr.Neurological.Dis,202101,STEDMAN MEDICAL CARE,
Chr.Neurological.Dis,202101,SUNSHINE PEDIATRICS,
Chr.Neurological.Dis,202101,WADE FAMILY MEDICAL CENTER - DOWNTOWN,
Chr.Neurological.Dis,202101,WESTSIDE MEDICAL CARE,
Chr.Neurological.Dis,202102,BIRTH AND WOMEN'S CARE,
Chr.Neurological.Dis,202102,CALVARY PEDIATRICS,
Chr.Neurological.Dis,202102,CAPE FEAR VALLEY PEDIATRICS,
Chr.Neurological.Dis,202102,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,
Chr.Neurological.Dis,202102,CAROLINA PEDIATRIC GROUP,
Chr.Neurological.Dis,202102,CAROLINA URGENT AND FAMILY CARE,
Chr.Neurological.Dis,202102,CFVMC DIVISION OF DUKE OB/GYN,
Chr.Neurological.Dis,202102,CROSS CREEK PEDIATRICS,
Chr.Neurological.Dis,202102,CUMBERLAND COUNTY HEALTH DEPARTMENT,
Chr.Neurological.Dis,202102,"ERNESTO J.F. GRAHAM, MD",
Chr.Neurological.Dis,202102,FAYETTEVILLE CHILDREN'S CLINIC,
Chr.Neurological.Dis,202102,HEALTH PAVILION NORTH,
Chr.Neurological.Dis,202102,HOKE PRIMARY CARE,
Chr.Neurological.Dis,202102,HOPE MILLS FAMILY CARE,
Chr.Neurological.Dis,202102,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,
Chr.Neurological.Dis,202102,JONES CENTER FOR WOMEN'S HEALTH,
Chr.Neurological.Dis,202102,KIDZCARE PEDIATRICS AT ALL AMERICAN,
Chr.Neurological.Dis,202102,KIDZCARE PEDIATRICS AT CAPE FEAR,
Chr.Neurological.Dis,202102,KIDZCARE PEDIATRICS AT HOPE MILLS,
Chr.Neurological.Dis,202102,KIDZCARE PEDIATRICS AT NORTHSIDE,
Chr.Neurological.Dis,202102,KIDZCARE PEDIATRICS AT SPRING LAKE,
Chr.Neurological.Dis,202102,KIDZCARE PEDIATRICS AT YADKIN,
Chr.Neurological.Dis,202102,LEGACY PEDIATRICS,
Chr.Neurological.Dis,202102,RAINBOW PEDIATRICS OF FAYETTEVILLE,
Chr.Neurological.Dis,202102,RAINBOW PEDIATRICS OF HOPE MILLS,
Chr.Neurological.Dis,202102,RAPHA PRIMARY CARE OF FAYETTEVILLE,
Chr.Neurological.Dis,202102,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,
Chr.Neurological.Dis,202102,SOUTHERN REGIONAL AHEC,
Chr.Neurological.Dis,202102,STEDMAN MEDICAL CARE,
Chr.Neurological.Dis,202102,SUNSHINE PEDIATRICS,
Chr.Neurological.Dis,202102,WADE FAMILY MEDICAL CENTER - DOWNTOWN,
Chr.Neurological.Dis,202102,WESTSIDE MEDICAL CARE,
Chr.Neurological.Dis,202103,BIRTH AND WOMEN'S CARE,
Chr.Neurological.Dis,202103,CALVARY PEDIATRICS,
Chr.Neurological.Dis,202103,CAPE FEAR VALLEY PEDIATRICS,
Chr.Neurological.Dis,202103,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,
Chr.Neurological.Dis,202103,CAROLINA PEDIATRIC GROUP,
Chr.Neurological.Dis,202103,CAROLINA URGENT AND FAMILY CARE,
Chr.Neurological.Dis,202103,CFVMC DIVISION OF DUKE OB/GYN,
Chr.Neurological.Dis,202103,CROSS CREEK PEDIATRICS,
Chr.Neurological.Dis,202103,CUMBERLAND COUNTY HEALTH DEPARTMENT,
Chr.Neurological.Dis,202103,"ERNESTO J.F. GRAHAM, MD",
Chr.Neurological.Dis,202103,FAYETTEVILLE CHILDREN'S CLINIC,
Chr.Neurological.Dis,202103,HEALTH PAVILION NORTH,
Chr.Neurological.Dis,202103,HOKE PRIMARY CARE,
Chr.Neurological.Dis,202103,HOPE MILLS FAMILY CARE,
Chr.Neurological.Dis,202103,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,
Chr.Neurological.Dis,202103,JONES CENTER FOR WOMEN'S HEALTH,
Chr.Neurological.Dis,202103,KIDZCARE PEDIATRICS AT ALL AMERICAN,
Chr.Neurological.Dis,202103,KIDZCARE PEDIATRICS AT CAPE FEAR,
Chr.Neurological.Dis,202103,KIDZCARE PEDIATRICS AT HOPE MILLS,
Chr.Neurological.Dis,202103,KIDZCARE PEDIATRICS AT NORTHSIDE,
Chr.Neurological.Dis,202103,KIDZCARE PEDIATRICS AT SPRING LAKE,
Chr.Neurological.Dis,202103,KIDZCARE PEDIATRICS AT YADKIN,
Chr.Neurological.Dis,202103,LEGACY PEDIATRICS,
Chr.Neurological.Dis,202103,RAINBOW PEDIATRICS OF FAYETTEVILLE,
Chr.Neurological.Dis,202103,RAINBOW PEDIATRICS OF HOPE MILLS,
Chr.Neurological.Dis,202103,RAPHA PRIMARY CARE OF FAYETTEVILLE,
Chr.Neurological.Dis,202103,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,
Chr.Neurological.Dis,202103,SOUTHERN REGIONAL AHEC,
Chr.Neurological.Dis,202103,STEDMAN MEDICAL CARE,
Chr.Neurological.Dis,202103,SUNSHINE PEDIATRICS,
Chr.Neurological.Dis,202103,WADE FAMILY MEDICAL CENTER - DOWNTOWN,
Chr.Neurological.Dis,202103,WESTSIDE MEDICAL CARE,
Chr.Neurological.Dis,202104,BIRTH AND WOMEN'S CARE,
Chr.Neurological.Dis,202104,CALVARY PEDIATRICS,
Chr.Neurological.Dis,202104,CAPE FEAR VALLEY PEDIATRICS,
Chr.Neurological.Dis,202104,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,
Chr.Neurological.Dis,202104,CAROLINA PEDIATRIC GROUP,
Chr.Neurological.Dis,202104,CAROLINA URGENT AND FAMILY CARE,
Chr.Neurological.Dis,202104,CFVMC DIVISION OF DUKE OB/GYN,
Chr.Neurological.Dis,202104,CROSS CREEK PEDIATRICS,
Chr.Neurological.Dis,202104,CUMBERLAND COUNTY HEALTH DEPARTMENT,
Chr.Neurological.Dis,202104,"ERNESTO J.F. GRAHAM, MD",
Chr.Neurological.Dis,202104,FAYETTEVILLE CHILDREN'S CLINIC,
Chr.Neurological.Dis,202104,HEALTH PAVILION NORTH,
Chr.Neurological.Dis,202104,HOKE PRIMARY CARE,
Chr.Neurological.Dis,202104,HOPE MILLS FAMILY CARE,
Chr.Neurological.Dis,202104,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,
Chr.Neurological.Dis,202104,JONES CENTER FOR WOMEN'S HEALTH,
Chr.Neurological.Dis,202104,KIDZCARE PEDIATRICS AT ALL AMERICAN,
Chr.Neurological.Dis,202104,KIDZCARE PEDIATRICS AT CAPE FEAR,
Chr.Neurological.Dis,202104,KIDZCARE PEDIATRICS AT HOPE MILLS,
Chr.Neurological.Dis,202104,KIDZCARE PEDIATRICS AT NORTHSIDE,
Chr.Neurological.Dis,202104,KIDZCARE PEDIATRICS AT SPRING LAKE,
Chr.Neurological.Dis,202104,KIDZCARE PEDIATRICS AT YADKIN,
Chr.Neurological.Dis,202104,LEGACY PEDIATRICS,
Chr.Neurological.Dis,202104,RAINBOW PEDIATRICS OF FAYETTEVILLE,
Chr.Neurological.Dis,202104,RAINBOW PEDIATRICS OF HOPE MILLS,
Chr.Neurological.Dis,202104,RAPHA PRIMARY CARE OF FAYETTEVILLE,
Chr.Neurological.Dis,202104,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,
Chr.Neurological.Dis,202104,SOUTHERN REGIONAL AHEC,
Chr.Neurological.Dis,202104,STEDMAN MEDICAL CARE,
Chr.Neurological.Dis,202104,SUNSHINE PEDIATRICS,
Chr.Neurological.Dis,202104,WADE FAMILY MEDICAL CENTER - DOWNTOWN,
Chr.Neurological.Dis,202104,WESTSIDE MEDICAL CARE,
Chr.Neurological.Dis,202105,BIRTH AND WOMEN'S CARE,
Chr.Neurological.Dis,202105,CALVARY PEDIATRICS,
Chr.Neurological.Dis,202105,CAPE FEAR VALLEY PEDIATRICS,
Chr.Neurological.Dis,202105,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,
Chr.Neurological.Dis,202105,CAROLINA PEDIATRIC GROUP,
Chr.Neurological.Dis,202105,CAROLINA URGENT AND FAMILY CARE,
Chr.Neurological.Dis,202105,CFVMC DIVISION OF DUKE OB/GYN,
Chr.Neurological.Dis,202105,CROSS CREEK PEDIATRICS,
Chr.Neurological.Dis,202105,CUMBERLAND COUNTY HEALTH DEPARTMENT,
Chr.Neurological.Dis,202105,"ERNESTO J.F. GRAHAM, MD",
Chr.Neurological.Dis,202105,FAYETTEVILLE CHILDREN'S CLINIC,
Chr.Neurological.Dis,202105,HEALTH PAVILION NORTH,
Chr.Neurological.Dis,202105,HOKE PRIMARY CARE,
Chr.Neurological.Dis,202105,HOPE MILLS FAMILY CARE,
Chr.Neurological.Dis,202105,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,
Chr.Neurological.Dis,202105,JONES CENTER FOR WOMEN'S HEALTH,
Chr.Neurological.Dis,202105,KIDZCARE PEDIATRICS AT ALL AMERICAN,
Chr.Neurological.Dis,202105,KIDZCARE PEDIATRICS AT CAPE FEAR,
Chr.Neurological.Dis,202105,KIDZCARE PEDIATRICS AT HOPE MILLS,
Chr.Neurological.Dis,202105,KIDZCARE PEDIATRICS AT NORTHSIDE,
Chr.Neurological.Dis,202105,KIDZCARE PEDIATRICS AT SPRING LAKE,
Chr.Neurological.Dis,202105,KIDZCARE PEDIATRICS AT YADKIN,
Chr.Neurological.Dis,202105,LEGACY PEDIATRICS,
Chr.Neurological.Dis,202105,RAINBOW PEDIATRICS OF FAYETTEVILLE,
Chr.Neurological.Dis,202105,RAINBOW PEDIATRICS OF HOPE MILLS,
Chr.Neurological.Dis,202105,RAPHA PRIMARY CARE OF FAYETTEVILLE,
Chr.Neurological.Dis,202105,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,
Chr.Neurological.Dis,202105,SOUTHERN REGIONAL AHEC,
Chr.Neurological.Dis,202105,STEDMAN MEDICAL CARE,
Chr.Neurological.Dis,202105,SUNSHINE PEDIATRICS,
Chr.Neurological.Dis,202105,WADE FAMILY MEDICAL CENTER - DOWNTOWN,
Chr.Neurological.Dis,202105,WESTSIDE MEDICAL CARE,
Chr.Neurological.Dis,202106,BIRTH AND WOMEN'S CARE,
Chr.Neurological.Dis,202106,CALVARY PEDIATRICS,
Chr.Neurological.Dis,202106,CAPE FEAR VALLEY PEDIATRICS,
Chr.Neurological.Dis,202106,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,
Chr.Neurological.Dis,202106,CAROLINA PEDIATRIC GROUP,
Chr.Neurological.Dis,202106,CAROLINA URGENT AND FAMILY CARE,
Chr.Neurological.Dis,202106,CFVMC DIVISION OF DUKE OB/GYN,
Chr.Neurological.Dis,202106,CROSS CREEK PEDIATRICS,
Chr.Neurological.Dis,202106,CUMBERLAND COUNTY HEALTH DEPARTMENT,
Chr.Neurological.Dis,202106,"ERNESTO J.F. GRAHAM, MD",
Chr.Neurological.Dis,202106,FAYETTEVILLE CHILDREN'S CLINIC,
Chr.Neurological.Dis,202106,HEALTH PAVILION NORTH,
Chr.Neurological.Dis,202106,HOKE PRIMARY CARE,
Chr.Neurological.Dis,202106,HOPE MILLS FAMILY CARE,
Chr.Neurological.Dis,202106,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,
Chr.Neurological.Dis,202106,JONES CENTER FOR WOMEN'S HEALTH,
Chr.Neurological.Dis,202106,KIDZCARE PEDIATRICS AT ALL AMERICAN,
Chr.Neurological.Dis,202106,KIDZCARE PEDIATRICS AT CAPE FEAR,
Chr.Neurological.Dis,202106,KIDZCARE PEDIATRICS AT HOPE MILLS,
Chr.Neurological.Dis,202106,KIDZCARE PEDIATRICS AT NORTHSIDE,
Chr.Neurological.Dis,202106,KIDZCARE PEDIATRICS AT SPRING LAKE,
Chr.Neurological.Dis,202106,KIDZCARE PEDIATRICS AT YADKIN,
Chr.Neurological.Dis,202106,LEGACY PEDIATRICS,
Chr.Neurological.Dis,202106,RAINBOW PEDIATRICS OF FAYETTEVILLE,
Chr.Neurological.Dis,202106,RAINBOW PEDIATRICS OF HOPE MILLS,
Chr.Neurological.Dis,202106,RAPHA PRIMARY CARE OF FAYETTEVILLE,
Chr.Neurological.Dis,202106,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,
Chr.Neurological.Dis,202106,SOUTHERN REGIONAL AHEC,
Chr.Neurological.Dis,202106,STEDMAN MEDICAL CARE,
Chr.Neurological.Dis,202106,SUNSHINE PEDIATRICS,
Chr.Neurological.Dis,202106,WADE FAMILY MEDICAL CENTER - DOWNTOWN,
Chr.Neurological.Dis,202106,WESTSIDE MEDICAL CARE,
Chronic.Pain,202101,BIRTH AND WOMEN'S CARE,
Chronic.Pain,202101,CALVARY PEDIATRICS,
Chronic.Pain,202101,CAPE FEAR VALLEY PEDIATRICS,
Chronic.Pain,202101,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,
Chronic.Pain,202101,CAROLINA PEDIATRIC GROUP,
Chronic.Pain,202101,CAROLINA URGENT AND FAMILY CARE,
Chronic.Pain,202101,CFVMC DIVISION OF DUKE OB/GYN,
Chronic.Pain,202101,CROSS CREEK PEDIATRICS,
Chronic.Pain,202101,CUMBERLAND COUNTY HEALTH DEPARTMENT,
Chronic.Pain,202101,"ERNESTO J.F. GRAHAM, MD",
Chronic.Pain,202101,FAYETTEVILLE CHILDREN'S CLINIC,
Chronic.Pain,202101,HEALTH PAVILION NORTH,
Chronic.Pain,202101,HOKE PRIMARY CARE,
Chronic.Pain,202101,HOPE MILLS FAMILY CARE,
Chronic.Pain,202101,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,
Chronic.Pain,202101,JONES CENTER FOR WOMEN'S HEALTH,
Chronic.Pain,202101,KIDZCARE PEDIATRICS AT ALL AMERICAN,
Chronic.Pain,202101,KIDZCARE PEDIATRICS AT CAPE FEAR,
Chronic.Pain,202101,KIDZCARE PEDIATRICS AT HOPE MILLS,
Chronic.Pain,202101,KIDZCARE PEDIATRICS AT NORTHSIDE,
Chronic.Pain,202101,KIDZCARE PEDIATRICS AT SPRING LAKE,
Chronic.Pain,202101,KIDZCARE PEDIATRICS AT YADKIN,
Chronic.Pain,202101,LEGACY PEDIATRICS,
Chronic.Pain,202101,RAINBOW PEDIATRICS OF FAYETTEVILLE,
Chronic.Pain,202101,RAINBOW PEDIATRICS OF HOPE MILLS,
Chronic.Pain,202101,RAPHA PRIMARY CARE OF FAYETTEVILLE,
Chronic.Pain,202101,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,
Chronic.Pain,202101,SOUTHERN REGIONAL AHEC,
Chronic.Pain,202101,STEDMAN MEDICAL CARE,
Chronic.Pain,202101,SUNSHINE PEDIATRICS,
Chronic.Pain,202101,WADE FAMILY MEDICAL CENTER - DOWNTOWN,
Chronic.Pain,202101,WESTSIDE MEDICAL CARE,
Chronic.Pain,202102,BIRTH AND WOMEN'S CARE,
Chronic.Pain,202102,CALVARY PEDIATRICS,
Chronic.Pain,202102,CAPE FEAR VALLEY PEDIATRICS,
Chronic.Pain,202102,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,
Chronic.Pain,202102,CAROLINA PEDIATRIC GROUP,
Chronic.Pain,202102,CAROLINA URGENT AND FAMILY CARE,
Chronic.Pain,202102,CFVMC DIVISION OF DUKE OB/GYN,
Chronic.Pain,202102,CROSS CREEK PEDIATRICS,
Chronic.Pain,202102,CUMBERLAND COUNTY HEALTH DEPARTMENT,
Chronic.Pain,202102,"ERNESTO J.F. GRAHAM, MD",
Chronic.Pain,202102,FAYETTEVILLE CHILDREN'S CLINIC,
Chronic.Pain,202102,HEALTH PAVILION NORTH,
Chronic.Pain,202102,HOKE PRIMARY CARE,
Chronic.Pain,202102,HOPE MILLS FAMILY CARE,
Chronic.Pain,202102,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,
Chronic.Pain,202102,JONES CENTER FOR WOMEN'S HEALTH,
Chronic.Pain,202102,KIDZCARE PEDIATRICS AT ALL AMERICAN,
Chronic.Pain,202102,KIDZCARE PEDIATRICS AT CAPE FEAR,
Chronic.Pain,202102,KIDZCARE PEDIATRICS AT HOPE MILLS,
Chronic.Pain,202102,KIDZCARE PEDIATRICS AT NORTHSIDE,
Chronic.Pain,202102,KIDZCARE PEDIATRICS AT SPRING LAKE,
Chronic.Pain,202102,KIDZCARE PEDIATRICS AT YADKIN,
Chronic.Pain,202102,LEGACY PEDIATRICS,
Chronic.Pain,202102,RAINBOW PEDIATRICS OF FAYETTEVILLE,
Chronic.Pain,202102,RAINBOW PEDIATRICS OF HOPE MILLS,
Chronic.Pain,202102,RAPHA PRIMARY CARE OF FAYETTEVILLE,
Chronic.Pain,202102,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,
Chronic.Pain,202102,SOUTHERN REGIONAL AHEC,
Chronic.Pain,202102,STEDMAN MEDICAL CARE,
Chronic.Pain,202102,SUNSHINE PEDIATRICS,
Chronic.Pain,202102,WADE FAMILY MEDICAL CENTER - DOWNTOWN,
Chronic.Pain,202102,WESTSIDE MEDICAL CARE,
Chronic.Pain,202103,BIRTH AND WOMEN'S CARE,
Chronic.Pain,202103,CALVARY PEDIATRICS,
Chronic.Pain,202103,CAPE FEAR VALLEY PEDIATRICS,
Chronic.Pain,202103,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,
Chronic.Pain,202103,CAROLINA PEDIATRIC GROUP,
Chronic.Pain,202103,CAROLINA URGENT AND FAMILY CARE,
Chronic.Pain,202103,CFVMC DIVISION OF DUKE OB/GYN,
Chronic.Pain,202103,CROSS CREEK PEDIATRICS,
Chronic.Pain,202103,CUMBERLAND COUNTY HEALTH DEPARTMENT,
Chronic.Pain,202103,"ERNESTO J.F. GRAHAM, MD",
Chronic.Pain,202103,FAYETTEVILLE CHILDREN'S CLINIC,
Chronic.Pain,202103,HEALTH PAVILION NORTH,
Chronic.Pain,202103,HOKE PRIMARY CARE,
Chronic.Pain,202103,HOPE MILLS FAMILY CARE,
Chronic.Pain,202103,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,
Chronic.Pain,202103,JONES CENTER FOR WOMEN'S HEALTH,
Chronic.Pain,202103,KIDZCARE PEDIATRICS AT ALL AMERICAN,
Chronic.Pain,202103,KIDZCARE PEDIATRICS AT CAPE FEAR,
Chronic.Pain,202103,KIDZCARE PEDIATRICS AT HOPE MILLS,
Chronic.Pain,202103,KIDZCARE PEDIATRICS AT NORTHSIDE,
Chronic.Pain,202103,KIDZCARE PEDIATRICS AT SPRING LAKE,
Chronic.Pain,202103,KIDZCARE PEDIATRICS AT YADKIN,
Chronic.Pain,202103,LEGACY PEDIATRICS,
Chronic.Pain,202103,RAINBOW PEDIATRICS OF FAYETTEVILLE,
Chronic.Pain,202103,RAINBOW PEDIATRICS OF HOPE MILLS,
Chronic.Pain,202103,RAPHA PRIMARY CARE OF FAYETTEVILLE,
Chronic.Pain,202103,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,
Chronic.Pain,202103,SOUTHERN REGIONAL AHEC,
Chronic.Pain,202103,STEDMAN MEDICAL CARE,
Chronic.Pain,202103,SUNSHINE PEDIATRICS,
Chronic.Pain,202103,WADE FAMILY MEDICAL CENTER - DOWNTOWN,
Chronic.Pain,202103,WESTSIDE MEDICAL CARE,
Chronic.Pain,202104,BIRTH AND WOMEN'S CARE,
Chronic.Pain,202104,CALVARY PEDIATRICS,
Chronic.Pain,202104,CAPE FEAR VALLEY PEDIATRICS,
Chronic.Pain,202104,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,
Chronic.Pain,202104,CAROLINA PEDIATRIC GROUP,
Chronic.Pain,202104,CAROLINA URGENT AND FAMILY CARE,
Chronic.Pain,202104,CFVMC DIVISION OF DUKE OB/GYN,
Chronic.Pain,202104,CROSS CREEK PEDIATRICS,
Chronic.Pain,202104,CUMBERLAND COUNTY HEALTH DEPARTMENT,
Chronic.Pain,202104,"ERNESTO J.F. GRAHAM, MD",
Chronic.Pain,202104,FAYETTEVILLE CHILDREN'S CLINIC,
Chronic.Pain,202104,HEALTH PAVILION NORTH,
Chronic.Pain,202104,HOKE PRIMARY CARE,
Chronic.Pain,202104,HOPE MILLS FAMILY CARE,
Chronic.Pain,202104,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,
Chronic.Pain,202104,JONES CENTER FOR WOMEN'S HEALTH,
Chronic.Pain,202104,KIDZCARE PEDIATRICS AT ALL AMERICAN,
Chronic.Pain,202104,KIDZCARE PEDIATRICS AT CAPE FEAR,
Chronic.Pain,202104,KIDZCARE PEDIATRICS AT HOPE MILLS,
Chronic.Pain,202104,KIDZCARE PEDIATRICS AT NORTHSIDE,
Chronic.Pain,202104,KIDZCARE PEDIATRICS AT SPRING LAKE,
Chronic.Pain,202104,KIDZCARE PEDIATRICS AT YADKIN,
Chronic.Pain,202104,LEGACY PEDIATRICS,
Chronic.Pain,202104,RAINBOW PEDIATRICS OF FAYETTEVILLE,
Chronic.Pain,202104,RAINBOW PEDIATRICS OF HOPE MILLS,
Chronic.Pain,202104,RAPHA PRIMARY CARE OF FAYETTEVILLE,
Chronic.Pain,202104,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,
Chronic.Pain,202104,SOUTHERN REGIONAL AHEC,
Chronic.Pain,202104,STEDMAN MEDICAL CARE,
Chronic.Pain,202104,SUNSHINE PEDIATRICS,
Chronic.Pain,202104,WADE FAMILY MEDICAL CENTER - DOWNTOWN,
Chronic.Pain,202104,WESTSIDE MEDICAL CARE,
Chronic.Pain,202105,BIRTH AND WOMEN'S CARE,
Chronic.Pain,202105,CALVARY PEDIATRICS,
Chronic.Pain,202105,CAPE FEAR VALLEY PEDIATRICS,
Chronic.Pain,202105,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,
Chronic.Pain,202105,CAROLINA PEDIATRIC GROUP,
Chronic.Pain,202105,CAROLINA URGENT AND FAMILY CARE,
Chronic.Pain,202105,CFVMC DIVISION OF DUKE OB/GYN,
Chronic.Pain,202105,CROSS CREEK PEDIATRICS,
Chronic.Pain,202105,CUMBERLAND COUNTY HEALTH DEPARTMENT,
Chronic.Pain,202105,"ERNESTO J.F. GRAHAM, MD",
Chronic.Pain,202105,FAYETTEVILLE CHILDREN'S CLINIC,
Chronic.Pain,202105,HEALTH PAVILION NORTH,
Chronic.Pain,202105,HOKE PRIMARY CARE,
Chronic.Pain,202105,HOPE MILLS FAMILY CARE,
Chronic.Pain,202105,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,
Chronic.Pain,202105,JONES CENTER FOR WOMEN'S HEALTH,
Chronic.Pain,202105,KIDZCARE PEDIATRICS AT ALL AMERICAN,
Chronic.Pain,202105,KIDZCARE PEDIATRICS AT CAPE FEAR,
Chronic.Pain,202105,KIDZCARE PEDIATRICS AT HOPE MILLS,
Chronic.Pain,202105,KIDZCARE PEDIATRICS AT NORTHSIDE,
Chronic.Pain,202105,KIDZCARE PEDIATRICS AT SPRING LAKE,
Chronic.Pain,202105,KIDZCARE PEDIATRICS AT YADKIN,
Chronic.Pain,202105,LEGACY PEDIATRICS,
Chronic.Pain,202105,RAINBOW PEDIATRICS OF FAYETTEVILLE,
Chronic.Pain,202105,RAINBOW PEDIATRICS OF HOPE MILLS,
Chronic.Pain,202105,RAPHA PRIMARY CARE OF FAYETTEVILLE,
Chronic.Pain,202105,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,
Chronic.Pain,202105,SOUTHERN REGIONAL AHEC,
Chronic.Pain,202105,STEDMAN MEDICAL CARE,
Chronic.Pain,202105,SUNSHINE PEDIATRICS,
Chronic.Pain,202105,WADE FAMILY MEDICAL CENTER - DOWNTOWN,
Chronic.Pain,202105,WESTSIDE MEDICAL CARE,
Chronic.Pain,202106,BIRTH AND WOMEN'S CARE,
Chronic.Pain,202106,CALVARY PEDIATRICS,
Chronic.Pain,202106,CAPE FEAR VALLEY PEDIATRICS,
Chronic.Pain,202106,CAPE FEAR VALLEY PRIMARY CARE - FAYETTEVILLE FAMILY,
Chronic.Pain,202106,CAROLINA PEDIATRIC GROUP,
Chronic.Pain,202106,CAROLINA URGENT AND FAMILY CARE,
Chronic.Pain,202106,CFVMC DIVISION OF DUKE OB/GYN,
Chronic.Pain,202106,CROSS CREEK PEDIATRICS,
Chronic.Pain,202106,CUMBERLAND COUNTY HEALTH DEPARTMENT,
Chronic.Pain,202106,"ERNESTO J.F. GRAHAM, MD",
Chronic.Pain,202106,FAYETTEVILLE CHILDREN'S CLINIC,
Chronic.Pain,202106,HEALTH PAVILION NORTH,
Chronic.Pain,202106,HOKE PRIMARY CARE,
Chronic.Pain,202106,HOPE MILLS FAMILY CARE,
Chronic.Pain,202106,HOPE MILLS URGENT CARE AND MEDICAL CLINIC,
Chronic.Pain,202106,JONES CENTER FOR WOMEN'S HEALTH,
Chronic.Pain,202106,KIDZCARE PEDIATRICS AT ALL AMERICAN,
Chronic.Pain,202106,KIDZCARE PEDIATRICS AT CAPE FEAR,
Chronic.Pain,202106,KIDZCARE PEDIATRICS AT HOPE MILLS,
Chronic.Pain,202106,KIDZCARE PEDIATRICS AT NORTHSIDE,
Chronic.Pain,202106,KIDZCARE PEDIATRICS AT SPRING LAKE,
Chronic.Pain,202106,KIDZCARE PEDIATRICS AT YADKIN,
Chronic.Pain,202106,LEGACY PEDIATRICS,
Chronic.Pain,202106,RAINBOW PEDIATRICS OF FAYETTEVILLE,
Chronic.Pain,202106,RAINBOW PEDIATRICS OF HOPE MILLS,
Chronic.Pain,202106,RAPHA PRIMARY CARE OF FAYETTEVILLE,
Chronic.Pain,202106,SOUTHEASTERN MEDICAL CLINIC-GRAY'S CREEK,
Chronic.Pain,202106,SOUTHERN REGIONAL AHEC,
Chronic.Pain,202106,STEDMAN MEDICAL CARE,
Chronic.Pain,202106,SUNSHINE PEDIATRICS,
